Row_Index,Actual_Types,LLM_Prediction,LLM_Exact_Match,LLM_Any_Match,SLM_Prediction,SLM_Exact_Match,SLM_Any_Match,FineTuned_SLM_Prediction,FineTuned_SLM_Exact_Match,FineTuned_SLM_Any_Match
713,['docs'],['docs'],True,True,"['fix', 'docs']",False,True,['docs'],True,True
714,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
715,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
716,['test'],['test'],True,True,['test'],True,True,['test'],True,True
717,['build'],['build'],True,True,['build'],True,True,['build'],True,True
718,['fix'],"['fix', 'refactor']",False,True,"['fix', 'refactor']",False,True,['fix'],True,True
719,['test'],['test'],True,True,['test'],True,True,['test'],True,True
720,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
721,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
722,['build'],['build'],True,True,['build'],True,True,['build'],True,True
723,['feat'],"['feat', 'docs']",False,True,"['feat', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['feat'],True,True
724,['test'],['test'],True,True,['test'],True,True,['test'],True,True
725,['ci'],['ci'],True,True,['ci'],True,True,['build'],False,False
726,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
727,['test'],"['build', 'test', 'feat']",False,True,['test'],True,True,['test'],True,True
728,['docs'],['docs'],True,True,"['docs', 'feat']",False,True,['docs'],True,True
729,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
730,['build'],['build'],True,True,['build'],True,True,['build'],True,True
731,['fix'],['fix'],True,True,['fix'],True,True,['build'],False,False
732,['build'],"['fix', 'build']",False,True,['build'],True,True,['build'],True,True
733,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
734,['docs'],['docs'],True,True,"['feat', 'docs']",False,True,['docs'],True,True
735,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
736,['docs'],['docs'],True,True,"['fix', 'test']",False,False,['docs'],True,True
737,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
738,['refactor'],['refactor'],True,True,"['refactor', 'docs']",False,True,['refactor'],True,True
739,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
740,['refactor'],"['refactor', 'test']",False,True,['refactor'],True,True,['refactor'],True,True
741,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
742,['test'],['test'],True,True,['test'],True,True,['test'],True,True
743,['build'],['fix'],False,False,"['fix', 'build']",False,True,['build'],True,True
744,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
745,['build'],['build'],True,True,['build'],True,True,['build'],True,True
746,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
747,['fix'],['fix'],True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['fix'],True,True
748,['fix'],['fix'],True,True,['refactor'],False,False,['fix'],True,True
749,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
750,['build'],['fix'],False,False,"['build', 'fix']",False,True,['build'],True,True
751,['build'],['refactor'],False,False,"['refactor', 'build']",False,True,['build'],True,True
752,['refactor'],['feat'],False,False,"['feat', 'docs']",False,False,['fix'],False,False
753,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
754,['feat'],['fix'],False,False,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,['fix'],False,False
755,['feat'],['feat'],True,True,"['feat', 'test', 'ci', 'build', 'docs']",False,True,['feat'],True,True
756,['fix'],['feat'],False,False,"['feat', 'refactor']",False,False,['fix'],True,True
757,['feat'],['feat'],True,True,"['feat', 'refactor']",False,True,['feat'],True,True
758,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
759,['ci'],['ci'],True,True,"['ci', 'test']",False,True,['ci'],True,True
760,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
761,['test'],['test'],True,True,['test'],True,True,['test'],True,True
762,['refactor'],"['feat', 'docs']",False,False,"['feat', 'refactor']",False,True,['docs'],False,False
763,['refactor'],['docs'],False,False,"['refactor', 'docs']",False,True,['docs'],False,False
764,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
765,['test'],['test'],True,True,"['fix', 'test']",False,True,['test'],True,True
766,['feat'],"['feat', 'refactor']",False,True,"['feat', 'refactor']",False,True,['feat'],True,True
767,['test'],"['test', 'build']",False,True,"['feat', 'test']",False,True,"['build', 'test']",False,True
768,['feat'],"['build', 'feat', 'refactor']",False,True,"['feat', 'build', 'test']",False,True,['feat'],True,True
769,['docs'],['docs'],True,True,"['feat', 'docs']",False,True,['ci'],False,False
770,"['feat', 'refactor']","['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True
771,"['ci', 'build']","['ci', 'fix']",False,True,"['ci', 'build']",True,True,"['build', 'build']",False,True
772,"['refactor', 'docs']","['feat', 'docs']",False,True,"['feat', 'refactor', 'test']",False,True,"['feat', 'docs']",False,True
773,"['feat', 'refactor']","['feat', 'fix', 'refactor']",False,True,"['feat', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'feat']",False,True
774,"['ci', 'test']","['ci', 'test']",True,True,"['ci', 'test', 'refactor']",False,True,"['ci', 'test']",True,True
775,"['test', 'ci']","['test', 'ci']",True,True,"['test', 'ci']",True,True,"['test', 'ci']",True,True
776,"['ci', 'build']","['ci', 'build']",True,True,"['ci', 'build']",True,True,['build'],False,True
777,"['feat', 'test']","['feat', 'test']",True,True,"['feat', 'test', 'refactor']",False,True,['refactor'],False,False
778,"['fix', 'docs']","['fix', 'docs']",True,True,"['fix', 'ci']",False,True,"['docs', 'build']",False,True
779,"['fix', 'ci']","['fix', 'ci']",True,True,"['fix', 'ci']",True,True,"['docs', 'ci']",False,True
780,"['build', 'test']","['build', 'test']",True,True,"['build', 'test']",True,True,"['build', 'test']",True,True
781,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
782,"['refactor', 'build']","['refactor', 'build']",True,True,"['refactor', 'build']",True,True,"['refactor', 'build']",True,True
783,"['fix', 'refactor']","['fix', 'refactor']",True,True,"['feat', 'refactor', 'fix', 'ci', 'build', 'test', 'docs']",False,True,"['refactor', 'feat']",False,True
784,"['build', 'ci']","['fix', 'ci']",False,True,"['fix', 'ci']",False,True,"['build', 'ci']",True,True
785,"['build', 'refactor']","['build', 'feat']",False,True,"['build', 'feat', 'refactor']",False,True,"['docs', 'fix']",False,False
786,"['feat', 'docs']","['feat', 'docs']",True,True,"['feat', 'ci']",False,True,"['fix', 'ci']",False,False
787,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
788,"['fix', 'feat']","['fix', 'build', 'refactor', 'feat']",False,True,"['feat', 'build', 'test', 'refactor']",False,True,"['fix', 'feat', 'refactor']",False,True
789,"['feat', 'ci']","['feat', 'ci']",True,True,"['feat', 'refactor', 'ci']",False,True,"['refactor', 'ci']",False,True
790,"['docs', 'ci']","['docs', 'ci']",True,True,"['docs', 'ci']",True,True,"['docs', 'ci']",True,True
791,"['test', 'docs']","['test', 'docs']",True,True,"['feat', 'docs']",False,True,['test'],False,True
792,"['docs', 'feat']","['docs', 'feat']",True,True,"['docs', 'feat']",True,True,['docs'],False,True
793,"['refactor', 'fix']",['refactor'],False,True,"['refactor', 'test', 'ci', 'build', 'docs', 'feat', 'fix']",False,True,"['refactor', 'fix']",True,True
794,"['build', 'ci']","['build', 'ci']",True,True,"['build', 'ci']",True,True,"['build', 'ci']",True,True
795,"['build', 'refactor']","['fix', 'refactor']",False,True,"['build', 'refactor']",True,True,"['build', 'refactor']",True,True
796,"['fix', 'test']","['feat', 'test']",False,True,"['feat', 'test']",False,True,"['feat', 'test']",False,True
797,"['build', 'docs']","['build', 'docs']",True,True,"['fix', 'build', 'docs']",False,True,"['build', 'docs']",True,True
798,"['fix', 'ci']","['fix', 'ci']",True,True,"['fix', 'ci']",True,True,"['fix', 'ci']",True,True
799,"['fix', 'ci']","['fix', 'ci']",True,True,"['fix', 'ci']",True,True,"['docs', 'ci']",False,True
800,"['docs', 'refactor']","['docs', 'refactor']",True,True,"['docs', 'refactor']",True,True,"['docs', 'refactor']",True,True
801,"['fix', 'feat']","['fix', 'feat']",True,True,"['feat', 'refactor', 'docs']",False,True,"['fix', 'feat']",True,True
802,"['fix', 'build']","['fix', 'build']",True,True,"['fix', 'build']",True,True,"['build', 'fix']",True,True
803,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'build', 'test']",False,True,"['build', 'fix']",False,False
804,"['ci', 'feat']","['ci', 'feat']",True,True,"['ci', 'feat']",True,True,"['ci', 'feat']",True,True
805,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs']",True,True
806,"['test', 'build']","['test', 'build']",True,True,"['test', 'ci']",False,True,"['test', 'build']",True,True
807,"['docs', 'feat']","['docs', 'feat']",True,True,"['feat', 'docs']",True,True,"['docs', 'feat']",True,True
808,"['refactor', 'build']","['refactor', 'fix', 'build']",False,True,"['refactor', 'build']",True,True,"['refactor', 'build']",True,True
809,"['feat', 'refactor']","['feat', 'refactor']",True,True,"['feat', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'refactor']",True,True
810,"['feat', 'fix']","['build', 'refactor', 'fix']",False,True,"['feat', 'refactor', 'build', 'test', 'ci', 'docs']",False,True,"['fix', 'docs']",False,True
811,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'fix']",False,True,"['build', 'docs']",True,True
812,"['test', 'refactor']","['build', 'test', 'feat', 'docs']",False,True,"['feat', 'test', 'ci', 'build', 'docs']",False,True,['test'],False,True
813,"['refactor', 'fix']","['refactor', 'fix']",True,True,['refactor'],False,True,"['refactor', 'fix']",True,True
814,"['build', 'ci']","['refactor', 'ci', 'feat']",False,True,"['refactor', 'ci']",False,True,"['build', 'ci']",True,True
815,"['fix', 'feat']","['fix', 'feat']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'feat']",True,True
816,"['refactor', 'docs']","['feat', 'docs', 'refactor']",False,True,"['refactor', 'docs']",True,True,"['docs', 'build']",False,True
817,"['feat', 'fix']","['build', 'refactor', 'feat']",False,True,"['feat', 'refactor', 'build', 'test', 'ci', 'docs']",False,True,"['test', 'feat', 'refactor']",False,True
818,"['refactor', 'test']","['refactor', 'test']",True,True,"['refactor', 'test']",True,True,"['refactor', 'test']",True,True
819,"['test', 'refactor']","['test', 'feat']",False,True,"['test', 'feat']",False,True,"['test', 'feat']",False,True
820,"['docs', 'build']","['docs', 'fix']",False,True,"['feat', 'refactor']",False,False,"['build', 'fix']",False,True
821,"['refactor', 'build']","['refactor', 'build']",True,True,"['refactor', 'build']",True,True,"['refactor', 'build']",True,True
822,"['docs', 'fix']","['docs', 'fix', 'refactor']",False,True,"['docs', 'refactor', 'build']",False,True,['docs'],False,True
823,"['docs', 'ci']","['docs', 'ci']",True,True,"['fix', 'feat', 'ci', 'docs']",False,True,"['docs', 'ci']",True,True
824,"['refactor', 'ci']","['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True
825,"['test', 'fix']","['test', 'feat']",False,True,"['test', 'feat']",False,True,"['test', 'feat']",False,True
826,"['feat', 'refactor']","['feat', 'fix']",False,True,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['feat', 'fix', 'test', 'docs', 'fix']",False,True
827,"['fix', 'ci']","['fix', 'ci']",True,True,"['refactor', 'fix', 'ci']",False,True,"['build', 'ci']",False,True
828,"['build', 'ci']","['build', 'ci']",True,True,"['build', 'ci']",True,True,"['build', 'ci']",True,True
829,"['build', 'test']","['build', 'test']",True,True,"['build', 'test', 'ci']",False,True,"['build', 'test']",True,True
830,"['refactor', 'ci']","['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True,"['refactor', 'ci']",True,True
831,"['fix', 'build']","['fix', 'build']",True,True,"['refactor', 'build']",False,True,"['fix', 'build']",True,True
832,"['build', 'refactor']","['build', 'refactor', 'test']",False,True,"['build', 'refactor']",True,True,"['build', 'refactor']",True,True
833,"['test', 'ci']","['build', 'test', 'feat', 'ci']",False,True,"['test', 'ci', 'build', 'feat']",False,True,"['test', 'ci']",True,True
834,"['test', 'refactor']","['test', 'refactor']",True,True,"['refactor', 'test']",True,True,"['test', 'refactor']",True,True
835,"['ci', 'refactor']","['ci', 'feat']",False,True,"['ci', 'refactor', 'test', 'feat']",False,True,"['ci', 'feat']",False,True
836,"['test', 'docs']","['test', 'docs']",True,True,"['test', 'docs']",True,True,"['test', 'fix']",False,True
837,"['feat', 'fix']",['feat'],False,True,"['feat', 'refactor']",False,True,"['feat', 'fix']",True,True
838,"['build', 'docs']","['refactor', 'docs']",False,True,"['refactor', 'ci']",False,False,"['docs', 'fix']",False,True
839,"['feat', 'refactor']","['build', 'refactor', 'feat', 'fix']",False,True,"['feat', 'build', 'test', 'docs', 'refactor', 'ci']",False,True,"['build', 'feat']",False,True
840,"['ci', 'fix', 'docs']","['ci', 'fix', 'docs']",True,True,"['ci', 'docs', 'refactor', 'test', 'feat', 'build', 'fix']",False,True,"['docs', 'fix', 'docs', 'docs']",False,True
841,"['fix', 'refactor', 'feat']","['fix', 'refactor', 'build', 'feat']",False,True,"['refactor', 'test']",False,True,"['fix', 'refactor', 'feat']",True,True
842,"['build', 'feat', 'ci']","['fix', 'feat', 'ci']",False,True,"['build', 'feat', 'refactor']",False,True,"['build', 'feat', 'ci']",True,True
843,"['ci', 'docs', 'feat']","['ci', 'docs', 'feat']",True,True,"['ci', 'feat', 'refactor', 'docs']",False,True,"['build', 'docs', 'feat']",False,True
844,"['ci', 'docs', 'build']","['ci', 'docs', 'fix']",False,True,"['ci', 'build', 'docs', 'fix']",False,True,"['ci', 'docs', 'build']",True,True
845,"['test', 'docs', 'fix']","['test', 'docs', 'refactor']",False,True,"['test', 'ci', 'feat', 'refactor']",False,True,"['test', 'fix', 'docs']",True,True
846,"['feat', 'docs', 'refactor']","['feat', 'docs', 'refactor']",True,True,"['feat', 'docs', 'refactor']",True,True,"['fix', 'docs', 'feat']",False,True
847,"['docs', 'ci', 'test']","['docs', 'ci', 'test']",True,True,"['build', 'ci', 'docs', 'fix', 'refactor']",False,True,"['docs', 'build', 'test']",False,True
848,"['build', 'fix', 'refactor']","['build', 'fix', 'refactor']",True,True,"['build', 'refactor']",False,True,"['docs', 'fix', 'refactor']",False,True
849,"['test', 'fix', 'docs']","['test', 'fix', 'docs']",True,True,"['test', 'docs', 'refactor']",False,True,"['test', 'fix', 'docs']",True,True
850,"['build', 'refactor', 'fix']","['build', 'refactor', 'fix']",True,True,"['build', 'ci', 'docs', 'feat', 'fix', 'refactor', 'test']",False,True,"['build', 'refactor', 'fix']",True,True
851,"['test', 'docs', 'build']","['test', 'docs', 'fix']",False,True,"['test', 'refactor', 'ci']",False,True,"['test', 'docs', 'build']",True,True
852,"['feat', 'test', 'refactor']","['build', 'refactor', 'test', 'feat']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'test', 'feat', 'refactor']",False,True
853,"['docs', 'feat', 'fix']","['docs', 'fix', 'feat']",True,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['docs', 'feat', 'fix']",True,True
854,"['ci', 'docs', 'fix']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'fix']",True,True
855,"['ci', 'docs', 'fix']","['ci', 'docs', 'fix']",True,True,"['ci', 'docs', 'refactor', 'test']",False,True,"['ci', 'docs', 'fix']",True,True
856,"['test', 'fix', 'build']","['test', 'refactor', 'fix', 'build']",False,True,"['test', 'refactor', 'build']",False,True,"['test', 'fix', 'build', 'ci']",False,True
857,"['docs', 'ci', 'fix']","['docs', 'ci', 'refactor', 'fix']",False,True,"['docs', 'ci', 'refactor', 'build']",False,True,"['build', 'ci', 'feat']",False,True
858,"['build', 'ci', 'test']","['fix', 'ci', 'test']",False,True,"['fix', 'ci', 'test', 'build']",False,True,"['build', 'ci', 'test']",True,True
859,"['refactor', 'feat', 'fix']",['feat'],False,True,"['feat', 'feat', 'feat']",False,True,"['refactor', 'fix', 'feat']",True,True
860,"['ci', 'test', 'fix']","['ci', 'test', 'fix']",True,True,"['ci', 'test', 'refactor']",False,True,"['build', 'test', 'fix']",False,True
861,"['feat', 'refactor', 'build']","['fix', 'refactor', 'build']",False,True,"['feat', 'refactor', 'test', 'build']",False,True,"['refactor', 'test', 'build']",False,True
862,"['fix', 'feat', 'ci']","['fix', 'feat', 'ci']",True,True,"['feat', 'refactor', 'ci', 'build']",False,True,"['fix', 'feat', 'build']",False,True
863,"['docs', 'refactor', 'test']","['docs', 'feat', 'test']",False,True,"['feat', 'docs', 'test', 'refactor']",False,True,"['docs', 'test', 'test']",False,True
864,"['test', 'ci', 'feat']","['fix', 'ci', 'feat']",False,True,"['fix', 'ci', 'refactor', 'docs', 'test', 'build']",False,True,"['test', 'build', 'fix']",False,True
865,"['feat', 'build', 'refactor']","['feat', 'fix', 'refactor', 'build']",False,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['feat', 'build', 'refactor']",True,True
866,"['feat', 'build', 'docs']","['feat', 'build', 'docs']",True,True,"['feat', 'refactor', 'ci', 'build', 'test', 'docs']",False,True,"['feat', 'build', 'fix']",False,True
867,"['build', 'refactor', 'ci']","['build', 'refactor', 'ci']",True,True,"['fix', 'refactor', 'ci']",False,True,"['build', 'refactor', 'ci']",True,True
868,"['docs', 'ci', 'build']","['docs', 'ci', 'build']",True,True,"['docs', 'build']",False,True,"['docs', 'ci', 'build']",True,True
869,"['fix', 'test', 'build']","['fix', 'test', 'build']",True,True,"['fix', 'test', 'build']",True,True,"['fix', 'test', 'build']",True,True
870,"['refactor', 'docs', 'feat']","['feat', 'docs', 'fix']",False,True,"['feat', 'docs', 'refactor', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor']",False,True
871,"['docs', 'refactor', 'test']","['docs', 'test', 'refactor']",True,True,"['fix', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",True,True
872,"['fix', 'docs', 'test']","['fix', 'docs', 'test']",True,True,"['fix', 'build', 'test']",False,True,"['build', 'docs', 'test']",False,True
873,"['refactor', 'ci', 'test']","['refactor', 'ci', 'test']",True,True,"['refactor', 'ci', 'test']",True,True,"['refactor', 'ci', 'test']",True,True
874,"['ci', 'test', 'docs']","['ci', 'test', 'docs']",True,True,"['ci', 'test', 'docs']",True,True,"['build', 'test', 'docs']",False,True
875,"['feat', 'docs', 'fix']","['feat', 'docs', 'fix']",True,True,"['feat', 'build', 'refactor']",False,True,"['feat', 'docs', 'fix']",True,True
876,"['test', 'fix', 'build']","['test', 'fix', 'build']",True,True,"['test', 'build']",False,True,"['test', 'fix', 'build', 'docs']",False,True
877,"['feat', 'docs', 'refactor']","['feat', 'docs', 'refactor', 'fix']",False,True,"['feat', 'refactor', 'docs', 'build', 'ci', 'test']",False,True,"['feat', 'docs', 'refactor']",True,True
878,"['fix', 'ci', 'build']","['fix', 'ci']",False,True,"['feat', 'build', 'refactor']",False,True,"['fix', 'build', 'fix']",False,True
879,"['fix', 'refactor', 'docs']","['fix', 'feat', 'docs']",False,True,"['fix', 'feat', 'docs']",False,True,"['refactor', 'fix', 'test', 'docs']",False,True
880,"['build', 'feat', 'fix']","['build', 'feat', 'fix']",True,True,"['build', 'fix']",False,True,"['build', 'fix']",False,True
881,"['test', 'refactor', 'feat']","['test', 'refactor', 'feat']",True,True,"['test', 'refactor', 'feat']",True,True,"['test', 'refactor', 'feat']",True,True
882,"['test', 'build', 'ci']","['test', 'build', 'ci']",True,True,"['test', 'ci', 'build']",True,True,"['test', 'build', 'ci', 'ci']",False,True
883,"['test', 'fix', 'docs']","['test', 'fix', 'docs']",True,True,"['feat', 'test', 'refactor', 'docs']",False,True,"['test', 'fix', 'docs']",True,True
884,"['fix', 'build', 'test']","['fix', 'build', 'test']",True,True,"['fix', 'refactor', 'test']",False,True,"['build', 'test', 'test']",False,True
885,"['feat', 'fix', 'ci']","['feat', 'fix', 'ci']",True,True,"['feat', 'fix', 'ci']",True,True,"['feat', 'fix', 'ci']",True,True
886,"['fix', 'docs', 'build']","['feat', 'docs', 'build']",False,True,"['feat', 'build', 'docs']",False,True,"['feat', 'docs', 'build']",False,True
887,"['fix', 'ci', 'docs']","['feat', 'ci', 'docs']",False,True,"['feat', 'ci', 'docs']",False,True,"['refactor', 'ci', 'docs']",False,True
888,"['feat', 'docs', 'fix']","['feat', 'docs', 'refactor', 'fix']",False,True,"['feat', 'docs', 'build']",False,True,"['feat', 'docs', 'fix']",True,True
889,"['feat', 'fix', 'refactor']","['feat', 'refactor']",False,True,"['feat', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['feat', 'feat', 'refactor']",False,True
890,"['fix', 'docs', 'test']","['refactor', 'fix', 'docs', 'test']",False,True,"['fix', 'docs', 'build', 'test']",False,True,"['refactor', 'docs', 'test']",False,True
891,"['docs', 'ci', 'feat']","['docs', 'ci', 'feat']",True,True,"['docs', 'ci', 'refactor']",False,True,"['docs', 'test', 'feat']",False,True
892,"['build', 'ci', 'refactor']","['build', 'test', 'ci', 'refactor']",False,True,"['build', 'refactor']",False,True,"['build', 'ci', 'refactor']",True,True
893,"['feat', 'fix', 'test']","['feat', 'fix', 'test', 'refactor']",False,True,"['feat', 'test', 'ci', 'build', 'docs', 'refactor']",False,True,"['feat', 'docs', 'test']",False,True
894,"['docs', 'test', 'build']","['docs', 'test', 'build']",True,True,"['docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'build']",False,True
895,"['fix', 'ci', 'test']","['fix', 'ci', 'test']",True,True,"['feat', 'ci', 'test']",False,True,"['fix', 'ci', 'test']",True,True
896,"['docs', 'fix', 'ci']","['docs', 'ci']",False,True,"['docs', 'build', 'refactor']",False,True,"['docs', 'fix', 'build']",False,True
897,"['ci', 'fix', 'docs']","['ci', 'fix', 'docs']",True,True,"['ci', 'refactor', 'docs']",False,True,"['ci', 'fix', 'docs']",True,True
898,"['build', 'docs', 'refactor']","['build', 'docs', 'fix']",False,True,"['build', 'docs', 'feat', 'refactor', 'test']",False,True,"['build', 'build', 'docs']",False,True
899,"['fix', 'build', 'refactor']","['refactor', 'build']",False,True,"['fix', 'refactor', 'ci', 'build', 'docs', 'test']",False,True,"['docs', 'build', 'refactor']",False,True
900,"['test', 'docs', 'build']","['test', 'docs', 'build']",True,True,"['test', 'ci', 'build', 'refactor']",False,True,"['test', 'fix', 'build']",False,True
901,"['feat', 'fix', 'test']","['feat', 'fix', 'test']",True,True,"['feat', 'test', 'refactor', 'build']",False,True,"['feat', 'refactor', 'test']",False,True
902,"['test', 'fix', 'feat']","['test', 'fix', 'feat']",True,True,"['test', 'feat', 'build']",False,True,"['test', 'fix', 'feat']",True,True
903,"['feat', 'fix', 'docs']","['feat', 'fix', 'docs']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['refactor', 'fix', 'fix']",False,True
904,"['ci', 'docs', 'test']","['ci', 'test', 'docs']",True,True,"['ci', 'feat', 'refactor', 'test']",False,True,"['build', 'fix', 'test']",False,True
905,"['ci', 'fix', 'docs']","['ci', 'fix', 'build', 'docs']",False,True,"['ci', 'refactor', 'docs']",False,True,"['ci', 'fix', 'docs']",True,True
906,"['feat', 'fix', 'test']","['feat', 'fix', 'test']",True,True,"['feat', 'test', 'ci', 'build']",False,True,"['feat', 'docs', 'fix', 'test']",False,True
907,"['docs', 'ci', 'feat']","['docs', 'ci', 'feat', 'fix']",False,True,"['feat', 'ci', 'refactor', 'docs', 'test', 'build']",False,True,"['docs', 'build', 'fix']",False,True
908,"['ci', 'docs', 'build']","['ci', 'docs', 'fix']",False,True,"['ci', 'docs', 'feat', 'refactor']",False,True,"['ci', 'docs', 'fix']",False,True
909,"['ci', 'feat', 'build']","['ci', 'fix', 'build']",False,True,"['ci', 'refactor', 'build']",False,True,"['build', 'fix', 'ci']",False,True
910,"['test', 'build', 'fix', 'feat']","['test', 'build', 'fix', 'feat']",True,True,"['test', 'build', 'feat', 'fix']",True,True,"['test', 'build', 'fix', 'feat']",True,True
911,"['ci', 'build', 'test', 'docs']","['ci', 'build', 'test', 'docs']",True,True,"['ci', 'docs', 'feat', 'refactor', 'test']",False,True,"['ci', 'build', 'test', 'docs']",True,True
912,"['refactor', 'feat', 'docs', 'test']","['refactor', 'feat', 'docs', 'test']",True,True,"['refactor', 'docs', 'test', 'build']",False,True,"['refactor', 'fix', 'docs', 'test']",False,True
913,"['fix', 'test', 'build', 'refactor']","['refactor', 'test', 'build', 'feat']",False,True,"['fix', 'build', 'refactor', 'test']",True,True,"['fix', 'test', 'build', 'feat']",False,True
914,"['docs', 'build', 'ci', 'feat']","['docs', 'build', 'ci', 'feat']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True,"['docs', 'build', 'refactor', 'feat']",False,True
915,"['test', 'fix', 'refactor', 'ci']","['test', 'refactor', 'fix', 'feat', 'ci']",False,True,"['feat', 'fix', 'test', 'ci', 'docs']",False,True,"['test', 'fix', 'feat', 'ci']",False,True
916,"['ci', 'fix', 'feat', 'refactor']","['ci', 'fix', 'feat', 'refactor']",True,True,"['ci', 'feat', 'refactor', 'build']",False,True,['ci'],False,True
917,"['docs', 'ci', 'test', 'refactor']","['docs', 'ci', 'test', 'refactor']",True,True,"['docs', 'ci', 'test', 'refactor']",True,True,"['docs', 'ci', 'test', 'refactor']",True,True
918,"['fix', 'feat', 'build', 'docs']","['fix', 'feat', 'refactor', 'docs', 'build']",False,True,"['fix', 'feat', 'build', 'ci', 'docs', 'test', 'refactor']",False,True,"['fix', 'feat', 'build', 'docs']",True,True
919,"['docs', 'feat', 'test', 'fix']","['docs', 'feat', 'test']",False,True,"['fix', 'feat', 'test', 'ci', 'build', 'docs', 'refactor']",False,True,"['docs', 'fix', 'test', 'feat']",True,True
920,"['build', 'refactor', 'test', 'ci']","['build', 'refactor', 'test', 'ci']",True,True,"['build', 'refactor', 'test']",False,True,"['build', 'docs', 'refactor', 'test', 'ci']",False,True
921,"['feat', 'fix', 'test', 'refactor']","['feat', 'fix', 'test', 'refactor']",True,True,"['feat', 'fix', 'refactor', 'test', 'ci', 'build', 'docs']",False,True,"['fix', 'test', 'refactor']",False,True
922,"['refactor', 'docs', 'test', 'ci']","['feat', 'fix', 'docs', 'test', 'ci']",False,True,"['feat', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'docs', 'test', 'ci']",False,True
923,"['docs', 'refactor', 'test', 'fix']","['docs', 'refactor', 'test', 'fix']",True,True,"['docs', 'refactor', 'build']",False,True,"['docs', 'refactor', 'fix', 'fix']",False,True
924,"['test', 'docs', 'build', 'ci']","['test', 'docs', 'build', 'ci', 'fix']",False,True,"['test', 'docs', 'build', 'ci', 'feat']",False,True,"['test', 'docs', 'build']",False,True
925,"['fix', 'refactor', 'docs', 'test']","['fix', 'refactor', 'test', 'docs']",True,True,"['refactor', 'test', 'ci', 'build', 'docs']",False,True,"['fix', 'refactor', 'docs', 'test']",True,True
926,"['refactor', 'ci', 'docs', 'build']","['feat', 'ci', 'docs', 'build']",False,True,"['feat', 'docs', 'build', 'ci']",False,True,"['fix', 'ci', 'docs', 'build']",False,True
927,"['ci', 'build', 'test', 'fix']","['ci', 'build', 'test', 'feat']",False,True,"['ci', 'test', 'feat', 'docs', 'refactor']",False,True,"['ci', 'build', 'test', 'feat']",False,True
