Row_Index,Actual_Types,LLM_Prediction,LLM_Exact_Match,LLM_Any_Match,SLM_Prediction,SLM_Exact_Match,SLM_Any_Match,FineTuned_SLM_Prediction,FineTuned_SLM_Exact_Match,FineTuned_SLM_Any_Match
692,"['build', 'ci', 'feat', 'fix', 'test']","['build', 'refactor', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat', 'fix', 'test']",True,True
693,"['build', 'docs', 'feat', 'fix', 'refactor']","['build', 'docs', 'feat', 'fix', 'refactor']",True,True,"['build', 'docs', 'feat', 'fix', 'refactor']",True,True,"['build', 'docs', 'feat', 'fix', 'refactor']",True,True
694,"['build', 'ci', 'docs', 'refactor', 'test']","['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True,"['build', 'ci', 'docs', 'refactor', 'test']",True,True
695,"['ci', 'docs', 'feat', 'fix', 'test']","['ci', 'docs', 'fix', 'refactor', 'test']",False,True,"['ci', 'docs', 'fix', 'feat', 'refactor', 'test']",False,True,"['ci', 'docs', 'feat', 'fix', 'refactor', 'test']",False,True
696,['test'],"['fix', 'test']",False,True,"['test', 'fix']",False,True,['fix'],False,False
697,['refactor'],"['feat', 'test']",False,False,"['feat', 'test']",False,False,['refactor'],True,True
698,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
699,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
700,['build'],['build'],True,True,['build'],True,True,['build'],True,True
701,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
702,['fix'],"['fix', 'test']",False,True,"['fix', 'test']",False,True,['fix'],True,True
703,['ci'],"['ci', 'fix']",False,True,"['ci', 'build']",False,True,['ci'],True,True
704,['build'],['build'],True,True,['build'],True,True,['build'],True,True
705,['refactor'],"['fix', 'refactor', 'build']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['feat'],False,False
706,['feat'],"['feat', 'test']",False,True,"['feat', 'test']",False,True,['feat'],True,True
707,['test'],['test'],True,True,['test'],True,True,['test'],True,True
708,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
709,['fix'],"['fix', 'refactor', 'docs']",False,True,['fix'],True,True,['fix'],True,True
710,['fix'],"['refactor', 'build']",False,False,['build'],False,False,['build'],False,False
711,['feat'],"['feat', 'refactor']",False,True,['feat'],True,True,['feat'],True,True
712,['build'],['build'],True,True,['build'],True,True,['build'],True,True
713,['ci'],"['ci', 'refactor']",False,True,"['ci', 'build', 'refactor']",False,True,['build'],False,False
714,['refactor'],['fix'],False,False,['fix'],False,False,['refactor'],True,True
715,['test'],['test'],True,True,['test'],True,True,['test'],True,True
716,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
717,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
718,['feat'],"['feat', 'docs', 'test']",False,True,"['feat', 'docs', 'test']",False,True,['feat'],True,True
719,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
720,['build'],['build'],True,True,['build'],True,True,['build'],True,True
721,['ci'],['build'],False,False,['build'],False,False,['build'],False,False
722,['test'],['test'],True,True,['test'],True,True,['test'],True,True
723,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
724,['fix'],"['fix', 'test']",False,True,"['fix', 'test']",False,True,['fix'],True,True
725,['test'],"['test', 'refactor']",False,True,['test'],True,True,['test'],True,True
726,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
727,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
728,['build'],['build'],True,True,['build'],True,True,['build'],True,True
729,['feat'],"['docs', 'feat']",False,True,['feat'],True,True,['feat'],True,True
730,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
731,['refactor'],"['refactor', 'test']",False,True,"['refactor', 'test']",False,True,['refactor'],True,True
732,['docs'],['ci'],False,False,['ci'],False,False,['docs'],True,True
733,['test'],['fix'],False,False,"['fix', 'test']",False,True,['build'],False,False
734,['build'],['build'],True,True,['build'],True,True,['build'],True,True
735,['fix'],['refactor'],False,False,['refactor'],False,False,['fix'],True,True
736,['feat'],"['test', 'feat']",False,True,"['feat', 'test']",False,True,['feat'],True,True
737,['ci'],"['ci', 'build']",False,True,"['ci', 'build']",False,True,['ci'],True,True
738,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
739,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
740,['refactor'],"['test', 'refactor']",False,True,['test'],False,False,['refactor'],True,True
741,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
742,['fix'],['refactor'],False,False,['refactor'],False,False,['refactor'],False,False
743,['test'],"['build', 'test']",False,True,"['build', 'test']",False,True,['test'],True,True
744,['build'],['build'],True,True,['build'],True,True,['build'],True,True
745,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
746,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
747,['build'],['ci'],False,False,['ci'],False,False,['ci'],False,False
748,['feat'],['feat'],True,True,['feat'],True,True,['feat'],True,True
749,['test'],['test'],True,True,['test'],True,True,['test'],True,True
750,['ci'],"['ci', 'feat']",False,True,"['ci', 'build']",False,True,['build'],False,False
751,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
752,['fix'],['fix'],True,True,['fix'],True,True,['fix'],True,True
753,['refactor'],['refactor'],True,True,['refactor'],True,True,['refactor'],True,True
754,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
755,['test'],['test'],True,True,['test'],True,True,['test'],True,True
756,['ci'],"['ci', 'feat']",False,True,['ci'],True,True,['ci'],True,True
757,['feat'],"['feat', 'refactor', 'docs']",False,True,['feat'],True,True,['feat'],True,True
758,['build'],"['build', 'refactor']",False,True,"['build', 'refactor']",False,True,['build'],True,True
759,['feat'],"['feat', 'refactor']",False,True,['feat'],True,True,['feat'],True,True
760,['docs'],['docs'],True,True,['docs'],True,True,['docs'],True,True
761,['fix'],"['fix', 'test']",False,True,"['fix', 'test']",False,True,['fix'],True,True
762,['refactor'],['refactor'],True,True,['build'],False,False,['refactor'],True,True
763,['ci'],['ci'],True,True,['ci'],True,True,['ci'],True,True
764,['build'],"['docs', 'build']",False,True,"['docs', 'build']",False,True,['docs'],False,False
765,['test'],['test'],True,True,['test'],True,True,['test'],True,True
766,"['docs', 'refactor']","['docs', 'feat', 'test']",False,True,"['docs', 'fix', 'test']",False,True,"['docs', 'refactor']",True,True
767,"['build', 'test']","['docs', 'build', 'test']",False,True,"['docs', 'build', 'test']",False,True,"['docs', 'test']",False,True
768,"['feat', 'fix']","['feat', 'test', 'docs', 'fix']",False,True,"['feat', 'fix', 'test', 'docs']",False,True,"['feat', 'fix']",True,True
769,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
770,"['ci', 'feat']","['ci', 'feat']",True,True,"['feat', 'ci']",True,True,"['ci', 'feat']",True,True
771,"['build', 'refactor']","['build', 'test']",False,True,"['build', 'test']",False,True,"['build', 'refactor']",True,True
772,"['fix', 'test']","['fix', 'test']",True,True,"['fix', 'test']",True,True,"['fix', 'test']",True,True
773,"['feat', 'refactor']","['test', 'feat', 'refactor']",False,True,"['feat', 'refactor', 'test']",False,True,"['feat', 'refactor']",True,True
774,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'docs']",True,True
775,"['ci', 'fix']","['ci', 'fix']",True,True,"['ci', 'fix']",True,True,"['ci', 'fix']",True,True
776,"['fix', 'test']","['fix', 'test']",True,True,"['fix', 'test']",True,True,"['fix', 'test']",True,True
777,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'docs']",True,True
778,"['feat', 'refactor']","['feat', 'refactor']",True,True,['feat'],False,True,"['feat', 'refactor']",True,True
779,"['ci', 'test']","['build', 'test']",False,True,"['build', 'test']",False,True,"['ci', 'test']",True,True
780,"['ci', 'refactor']","['ci', 'fix', 'refactor']",False,True,"['ci', 'build', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True
781,"['docs', 'feat']","['refactor', 'docs', 'test', 'feat']",False,True,"['refactor', 'test', 'docs', 'feat']",False,True,"['refactor', 'test']",False,False
782,"['build', 'test']","['build', 'test']",True,True,"['build', 'test']",True,True,"['build', 'test']",True,True
783,"['ci', 'fix']","['build', 'fix', 'test']",False,True,"['ci', 'fix', 'test']",False,True,"['build', 'fix']",False,True
784,"['feat', 'test']","['fix', 'feat', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'test']",False,True
785,"['docs', 'refactor']","['docs', 'fix']",False,True,"['docs', 'fix']",False,True,"['docs', 'refactor']",True,True
786,"['build', 'fix']","['build', 'fix']",True,True,"['build', 'fix']",True,True,"['build', 'fix']",True,True
787,"['refactor', 'test']","['refactor', 'test']",True,True,"['refactor', 'test']",True,True,['refactor'],False,True
788,"['ci', 'feat']","['build', 'feat', 'fix']",False,True,"['feat', 'build']",False,True,"['build', 'feat']",False,True
789,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'refactor']",False,True
790,"['ci', 'fix']","['build', 'refactor']",False,False,"['ci', 'refactor', 'docs']",False,True,"['build', 'refactor']",False,False
791,"['build', 'docs']","['build', 'docs']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs']",True,True
792,"['feat', 'test']","['feat', 'test', 'refactor']",False,True,"['feat', 'test', 'ci']",False,True,"['feat', 'fix']",False,True
793,"['fix', 'refactor']","['fix', 'refactor', 'test']",False,True,"['fix', 'refactor', 'test']",False,True,"['fix', 'refactor']",True,True
794,"['feat', 'refactor']","['feat', 'refactor', 'docs', 'test']",False,True,"['feat', 'refactor', 'test', 'docs']",False,True,"['feat', 'refactor']",True,True
795,"['build', 'fix']","['build', 'refactor']",False,True,"['build', 'refactor']",False,True,"['build', 'refactor']",False,True
796,"['ci', 'test']","['ci', 'fix']",False,True,"['ci', 'build', 'fix']",False,True,"['ci', 'fix']",False,True
797,"['docs', 'test']","['docs', 'test']",True,True,"['docs', 'test']",True,True,"['docs', 'test']",True,True
798,"['fix', 'refactor']","['fix', 'feat', 'refactor', 'test']",False,True,"['fix', 'test', 'docs']",False,True,"['fix', 'refactor']",True,True
799,"['docs', 'feat']","['docs', 'feat']",True,True,"['docs', 'feat']",True,True,"['docs', 'feat']",True,True
800,"['docs', 'test']","['docs', 'fix']",False,True,"['docs', 'test']",True,True,"['docs', 'fix']",False,True
801,"['build', 'refactor']","['build', 'feat', 'test']",False,True,"['build', 'feat', 'test']",False,True,"['build', 'refactor']",True,True
802,"['feat', 'fix']","['feat', 'fix']",True,True,['feat'],False,True,"['feat', 'fix']",True,True
803,"['ci', 'test']","['ci', 'test']",True,True,"['ci', 'test']",True,True,"['ci', 'test']",True,True
804,"['build', 'fix']","['build', 'fix']",True,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'fix']",True,True
805,"['feat', 'refactor']","['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True,"['feat', 'refactor']",True,True
806,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
807,"['docs', 'feat']","['docs', 'feat']",True,True,"['docs', 'feat']",True,True,"['docs', 'feat']",True,True
808,"['build', 'fix']",['fix'],False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,['fix'],False,True
809,"['ci', 'test']","['ci', 'build', 'test', 'feat']",False,True,"['ci', 'build', 'test']",False,True,"['build', 'test']",False,True
810,"['fix', 'refactor']","['fix', 'refactor']",True,True,"['fix', 'refactor']",True,True,"['fix', 'refactor']",True,True
811,"['ci', 'test']","['test', 'refactor']",False,True,"['ci', 'test', 'refactor']",False,True,"['build', 'refactor', 'test']",False,True
812,"['docs', 'refactor']","['docs', 'test', 'fix', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor']",False,True
813,"['build', 'feat']","['ci', 'feat', 'refactor']",False,True,"['feat', 'ci']",False,True,"['ci', 'feat']",False,True
814,"['build', 'feat']","['build', 'feat']",True,True,"['feat', 'build']",True,True,['feat'],False,True
815,"['refactor', 'test']","['feat', 'test', 'build']",False,True,"['refactor', 'test', 'build']",False,True,"['refactor', 'test']",True,True
816,"['ci', 'fix']","['ci', 'refactor', 'fix']",False,True,"['ci', 'build', 'refactor', 'fix']",False,True,"['build', 'refactor']",False,False
817,"['docs', 'test']","['docs', 'test']",True,True,"['feat', 'docs', 'test']",False,True,"['feat', 'test']",False,True
818,"['ci', 'refactor']","['ci', 'refactor']",True,True,"['ci', 'refactor']",True,True,"['build', 'docs', 'refactor']",False,True
819,"['build', 'docs']","['build', 'docs']",True,True,"['build', 'docs']",True,True,"['build', 'docs']",True,True
820,"['feat', 'fix']","['ci', 'build', 'fix']",False,True,"['ci', 'feat', 'fix']",False,True,"['ci', 'fix']",False,True
821,"['docs', 'fix']","['docs', 'fix', 'build']",False,True,"['docs', 'refactor', 'build']",False,True,"['docs', 'refactor']",False,True
822,"['feat', 'test']","['feat', 'fix', 'refactor', 'test']",False,True,"['feat', 'test', 'build']",False,True,['feat'],False,True
823,"['build', 'ci']","['build', 'ci']",True,True,"['build', 'ci']",True,True,"['build', 'ci']",True,True
824,"['docs', 'refactor']","['refactor', 'docs', 'test']",False,True,"['refactor', 'test', 'docs']",False,True,"['feat', 'fix']",False,False
825,"['ci', 'fix']","['ci', 'build', 'refactor', 'fix']",False,True,"['ci', 'build', 'fix']",False,True,"['ci', 'fix']",True,True
826,"['build', 'test']","['build', 'test']",True,True,"['build', 'test']",True,True,"['build', 'test']",True,True
827,"['feat', 'refactor']","['feat', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'refactor']",True,True
828,"['build', 'feat']","['build', 'refactor', 'feat', 'fix']",False,True,"['feat', 'refactor', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
829,"['refactor', 'test']","['refactor', 'test']",True,True,"['refactor', 'test']",True,True,['refactor'],False,True
830,"['ci', 'docs']","['ci', 'docs']",True,True,"['ci', 'docs']",True,True,"['ci', 'docs']",True,True
831,"['docs', 'fix']","['docs', 'refactor', 'fix']",False,True,"['docs', 'fix']",True,True,"['docs', 'fix']",True,True
832,"['fix', 'test']","['fix', 'test', 'build']",False,True,"['fix', 'test']",True,True,"['fix', 'test']",True,True
833,"['build', 'ci']","['docs', 'build', 'ci', 'refactor']",False,True,"['docs', 'build', 'ci', 'refactor']",False,True,"['build', 'refactor']",False,True
834,"['feat', 'refactor']","['feat', 'refactor', 'test']",False,True,"['feat', 'refactor', 'test']",False,True,"['feat', 'refactor']",True,True
835,"['build', 'feat', 'refactor']","['build', 'feat', 'refactor']",True,True,"['feat', 'build', 'ci']",False,True,"['build', 'feat', 'fix']",False,True
836,"['ci', 'docs', 'test']","['ci', 'docs', 'test']",True,True,"['ci', 'docs', 'test']",True,True,"['ci', 'docs', 'test']",True,True
837,"['feat', 'fix', 'test']","['feat', 'test', 'fix']",True,True,"['feat', 'test', 'build', 'ci']",False,True,"['feat', 'refactor', 'build']",False,True
838,"['build', 'ci', 'fix']","['docs', 'build', 'ci', 'refactor', 'fix']",False,True,"['docs', 'build', 'ci', 'refactor']",False,True,"['build', 'ci', 'refactor']",False,True
839,"['ci', 'docs', 'refactor']","['ci', 'build', 'refactor']",False,True,"['ci', 'build', 'refactor', 'docs']",False,True,"['build', 'docs', 'refactor']",False,True
840,"['docs', 'fix', 'refactor']","['docs', 'fix', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor']",True,True
841,"['build', 'feat', 'test']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'build', 'test']",True,True,"['build', 'feat', 'test']",True,True
842,"['ci', 'fix', 'refactor']","['ci', 'fix', 'refactor']",True,True,"['ci', 'build', 'refactor']",False,True,"['ci', 'docs', 'feat', 'fix', 'refactor']",False,True
843,"['build', 'docs', 'feat']","['build', 'docs', 'feat']",True,True,"['feat', 'docs', 'build']",True,True,"['build', 'docs', 'feat']",True,True
844,"['build', 'fix', 'test']","['docs', 'refactor', 'test']",False,True,"['docs', 'build', 'fix', 'test']",False,True,"['build', 'fix', 'test']",True,True
845,"['ci', 'refactor', 'test']","['build', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True,"['build', 'refactor', 'test']",False,True
846,"['docs', 'feat', 'test']","['fix', 'feat', 'refactor', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'feat', 'test']",False,True
847,"['ci', 'docs', 'refactor']","['ci', 'docs', 'refactor', 'fix']",False,True,"['ci', 'build', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",True,True
848,"['build', 'feat', 'fix']","['build', 'feat', 'fix']",True,True,"['build', 'feat', 'fix']",True,True,"['build', 'feat', 'fix']",True,True
849,"['docs', 'fix', 'test']","['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True,"['docs', 'refactor', 'test']",False,True
850,"['build', 'ci', 'refactor']","['build', 'ci', 'docs', 'refactor', 'test', 'fix']",False,True,"['build', 'ci', 'docs', 'refactor', 'test']",False,True,"['build', 'ci', 'docs', 'refactor']",False,True
851,"['build', 'feat', 'refactor']","['build', 'feat', 'refactor']",True,True,"['feat', 'refactor', 'build']",True,True,"['build', 'feat', 'refactor']",True,True
852,"['ci', 'feat', 'test']","['build', 'docs', 'feat', 'test', 'refactor']",False,True,"['build', 'docs', 'feat', 'test']",False,True,"['build', 'feat', 'test']",False,True
853,"['build', 'docs', 'fix']","['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True
854,"['docs', 'fix', 'test']","['docs', 'fix', 'refactor', 'test']",False,True,"['docs', 'fix', 'test']",True,True,"['docs', 'fix', 'refactor']",False,True
855,"['ci', 'feat', 'refactor']","['ci', 'build', 'test', 'refactor', 'feat']",False,True,"['ci', 'build', 'test', 'feat', 'refactor']",False,True,"['ci', 'feat', 'refactor']",True,True
856,"['build', 'docs', 'fix']","['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True,"['build', 'docs', 'fix']",True,True
857,"['feat', 'refactor', 'test']","['feat', 'docs', 'refactor', 'test', 'fix']",False,True,"['feat', 'docs', 'test', 'refactor']",False,True,"['feat', 'refactor', 'test']",True,True
858,"['ci', 'docs', 'feat']","['ci', 'docs', 'feat']",True,True,"['ci', 'docs', 'feat']",True,True,"['ci', 'docs', 'feat']",True,True
859,"['ci', 'fix', 'test']","['ci', 'test', 'refactor']",False,True,"['ci', 'refactor', 'test']",False,True,"['ci', 'refactor', 'test']",False,True
860,"['build', 'ci', 'refactor']","['build', 'ci', 'refactor']",True,True,"['build', 'ci', 'refactor']",True,True,"['build', 'ci', 'docs', 'refactor']",False,True
861,"['build', 'fix', 'refactor']","['build', 'fix', 'test']",False,True,"['build', 'ci', 'fix', 'test']",False,True,"['build', 'fix', 'test']",False,True
862,"['docs', 'feat', 'test']","['docs', 'ci', 'build', 'refactor']",False,True,"['docs', 'ci', 'build', 'test']",False,True,"['docs', 'feat', 'refactor']",False,True
863,"['ci', 'docs', 'fix']","['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True
864,"['build', 'refactor', 'test']","['ci', 'test', 'build', 'refactor', 'fix']",False,True,"['ci', 'test', 'build', 'fix', 'refactor']",False,True,"['build', 'refactor', 'test']",True,True
865,"['build', 'feat', 'fix']","['build', 'test', 'feat', 'refactor']",False,True,"['feat', 'test', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
866,"['ci', 'refactor', 'test']","['ci', 'fix', 'refactor']",False,True,"['ci', 'build', 'refactor', 'test']",False,True,"['ci', 'refactor', 'fix']",False,True
867,"['docs', 'feat', 'refactor']","['docs', 'feat', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'refactor']",False,True
868,"['docs', 'feat', 'fix']","['docs', 'refactor', 'test', 'feat']",False,True,"['feat', 'refactor', 'test', 'docs']",False,True,"['docs', 'feat', 'fix']",True,True
869,"['build', 'ci', 'test']","['build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'fix']",False,True,"['build', 'ci', 'docs', 'fix']",False,True
870,"['ci', 'docs', 'fix']","['ci', 'test', 'docs', 'refactor']",False,True,"['ci', 'test', 'docs', 'refactor']",False,True,"['ci', 'docs', 'refactor']",False,True
871,"['build', 'feat', 'test']","['build', 'feat']",False,True,"['feat', 'build', 'ci']",False,True,"['build', 'feat', 'test']",True,True
872,"['docs', 'feat', 'refactor']","['refactor', 'test', 'feat', 'docs']",False,True,"['feat', 'refactor', 'test', 'docs']",False,True,"['feat', 'fix', 'refactor']",False,True
873,"['fix', 'refactor', 'test']","['refactor', 'test', 'fix']",True,True,"['test', 'ci', 'build']",False,True,"['fix', 'refactor', 'test']",True,True
874,"['build', 'ci', 'fix']","['build', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'fix']",True,True
875,"['docs', 'feat', 'refactor']","['docs', 'feat', 'refactor']",True,True,"['docs', 'feat', 'refactor']",True,True,"['docs', 'feat', 'refactor']",True,True
876,"['build', 'ci', 'test']","['build', 'ci', 'test']",True,True,"['build', 'ci', 'test']",True,True,"['build', 'ci', 'test']",True,True
877,"['build', 'feat', 'fix']","['build', 'feat', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'fix']",True,True
878,"['docs', 'refactor', 'test']","['docs', 'refactor', 'test']",True,True,"['docs', 'refactor', 'test']",True,True,"['docs', 'refactor', 'test']",True,True
879,"['ci', 'docs', 'test']","['ci', 'build', 'docs', 'fix']",False,True,"['ci', 'build', 'docs', 'test']",False,True,"['build', 'docs', 'fix']",False,True
880,"['build', 'ci', 'feat']","['build', 'ci', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'feat']",True,True
881,"['fix', 'refactor', 'test']","['fix', 'refactor', 'test', 'build']",False,True,"['fix', 'test', 'build']",False,True,"['fix', 'refactor', 'test']",True,True
882,"['docs', 'fix', 'refactor']","['docs', 'build', 'refactor']",False,True,"['docs', 'build', 'refactor']",False,True,"['docs', 'fix', 'refactor']",True,True
883,"['build', 'ci', 'feat']","['build', 'ci', 'feat']",True,True,"['feat', 'build', 'ci']",True,True,"['build', 'ci', 'feat']",True,True
884,"['docs', 'feat', 'test']","['docs', 'feat', 'test']",True,True,"['docs', 'feat', 'test']",True,True,"['docs', 'feat', 'test']",True,True
885,"['build', 'ci', 'fix']","['build', 'ci', 'fix', 'refactor']",False,True,"['build', 'ci', 'refactor']",False,True,"['build', 'ci', 'docs', 'refactor']",False,True
886,"['build', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor']",False,True,"['build', 'feat', 'refactor']",True,True,"['build', 'docs', 'feat', 'refactor']",False,True
887,"['ci', 'docs', 'refactor']","['ci', 'docs', 'refactor']",True,True,"['ci', 'docs', 'refactor']",True,True,"['ci', 'docs', 'refactor']",True,True
888,"['feat', 'fix', 'test']","['ci', 'build', 'feat', 'fix', 'refactor', 'test']",False,True,"['ci', 'build', 'test', 'fix']",False,True,"['ci', 'fix', 'refactor']",False,True
889,"['build', 'docs', 'refactor']","['build', 'docs', 'fix']",False,True,"['build', 'docs', 'refactor']",True,True,"['build', 'docs', 'fix']",False,True
890,"['ci', 'fix', 'test']","['ci', 'refactor', 'test', 'fix']",False,True,"['ci', 'feat', 'test']",False,True,"['ci', 'feat', 'test']",False,True
891,"['build', 'fix', 'test']","['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True
892,"['ci', 'feat', 'refactor']","['build', 'feat', 'refactor', 'docs', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
893,"['ci', 'docs', 'feat']","['ci', 'docs', 'refactor', 'build', 'test', 'feat']",False,True,"['ci', 'docs', 'refactor', 'feat', 'build', 'test']",False,True,"['ci', 'docs', 'feat']",True,True
894,"['docs', 'refactor', 'test']","['docs', 'refactor', 'fix', 'test']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'refactor', 'test']",False,True
895,"['build', 'ci', 'fix']","['build', 'ci', 'fix']",True,True,"['build', 'ci', 'fix']",True,True,"['build', 'ci', 'fix']",True,True
896,"['docs', 'feat', 'refactor']","['docs', 'feat', 'test', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'fix', 'feat', 'refactor']",False,True
897,"['build', 'fix', 'test']","['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True,"['build', 'fix', 'test']",True,True
898,"['docs', 'feat', 'refactor']","['docs', 'test', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['docs', 'feat', 'refactor']",True,True
899,"['build', 'fix', 'test']","['build', 'fix', 'test', 'feat']",False,True,"['ci', 'fix', 'test']",False,True,"['build', 'fix', 'test']",True,True
900,"['ci', 'feat', 'refactor']","['build', 'docs', 'feat', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'feat', 'refactor']",False,True
901,"['build', 'docs', 'fix']","['build', 'docs', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['fix', 'docs', 'refactor']",False,True
902,"['ci', 'docs', 'test']","['ci', 'docs', 'test', 'feat', 'refactor']",False,True,"['ci', 'docs', 'test']",True,True,"['ci', 'docs', 'test']",True,True
903,"['build', 'ci', 'test']","['build', 'ci', 'test']",True,True,"['build', 'test']",False,True,"['build', 'ci', 'test']",True,True
904,"['feat', 'fix', 'refactor']","['feat', 'fix', 'test', 'refactor']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'refactor']",True,True
905,"['build', 'fix', 'refactor', 'test']","['build', 'refactor', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'docs', 'refactor', 'test']",False,True
906,"['ci', 'docs', 'feat', 'refactor']","['ci', 'docs', 'feat', 'refactor']",True,True,"['feat', 'docs', 'ci', 'refactor']",True,True,"['ci', 'docs', 'feat', 'refactor']",True,True
907,"['build', 'ci', 'docs', 'test']","['build', 'ci', 'docs', 'fix']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['build', 'ci', 'docs', 'fix']",False,True
908,"['feat', 'fix', 'refactor', 'test']","['feat', 'docs', 'test', 'fix', 'refactor', 'build']",False,True,"['feat', 'fix', 'refactor', 'docs', 'test', 'ci', 'build']",False,True,"['feat', 'fix', 'refactor', 'test']",True,True
